"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","16/497","399/25730",0.0401002506265664,2.0760149871661,3.04007154766485,0.00506631023914383,0.0250460464198116,0.0162051214395412,"Tacstd2/Clu/Capzb/Synpo/Arhgef7/Prkce/Arf6/Sema5a/Kank1/Fchsd1/Tbcd/Gda/Tgfb3/Map1b/Limch1/Chrna7",16
"GO:0007601","GO:0007601","visual perception","9/497","166/25730",0.0542168674698795,2.80684104627767,3.27766672007022,0.00511461810444173,0.0252560820570017,0.0163410172591945,"Rorb/Rp1l1/Sox14/Cryaa/Sema5a/Pde6b/Col11a1/Epas1/Gprc5c",9
"GO:0060997","GO:0060997","dendritic spine morphogenesis","6/497","82/25730",0.0731707317073171,3.78809442017961,3.5488925873348,0.00512197300185014,0.0252560820570017,0.0163410172591945,"Nlgn1/Myo5b/Kalrn/Efna1/Epha4/Wnt7a",6
"GO:0006816","GO:0006816","calcium ion transport","18/497","472/25730",0.038135593220339,1.97430344780548,2.99827154603748,0.00512573145010226,0.0252560820570017,0.0163410172591945,"Dmd/Ryr2/Itpr1/Bmp4/Thy1/F2rl3/Plcl1/Calml3/Gnao1/Hrh1/Prkce/Ptger3/Plcl2/Stc2/Ano6/Vdr/Chrna7/Itgb3",18
"GO:0045580","GO:0045580","regulation of T cell differentiation","10/497","197/25730",0.050761421319797,2.62795044377943,3.21905631877183,0.00515789612348765,0.0253866086429964,0.0164254696770205,"Bmp4/Rorc/Tnfsf4/Zbtb16/Il27/Gata3/Runx1/Cyp26b1/Cd28/Nfkbiz",10
"GO:0050863","GO:0050863","regulation of T cell activation","16/497","400/25730",0.04,2.07082494969819,3.02925676371062,0.00518656875489918,0.0254996797905702,0.0164986281966139,"Bmp4/Thy1/Pla2g5/Rorc/Slamf1/Tnfsf4/Zbtb16/Sirpa/Pdcd1/Nr5a2/Il27/Gata3/Runx1/Cyp26b1/Cd28/Nfkbiz",16
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","5/497","58/25730",0.0862068965517241,4.46298480538403,3.70544127422257,0.00520809496073503,0.0255213766202941,0.0165126663308022,"Ntf3/Aspa/Id2/Tenm4/Nkx6-2",5
"GO:0045933","GO:0045933","positive regulation of muscle contraction","5/497","58/25730",0.0862068965517241,4.46298480538403,3.70544127422257,0.00520809496073503,0.0255213766202941,0.0165126663308022,"Chrm3/Npnt/Kcnq1/Ptger3/Adra1a",5
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","5/497","58/25730",0.0862068965517241,4.46298480538403,3.70544127422257,0.00520809496073503,0.0255213766202941,0.0165126663308022,"Bmpr1a/Bmp4/Egr1/Ptger3/Gata3",5
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport","8/497","137/25730",0.0583941605839416,3.02310211634772,3.33213580788237,0.00523728822386495,0.0256363539535796,0.0165870581776213,"Bmp4/Ehd3/Thy1/F2rl3/Kcnq1/Vmp1/Ano6/Ank3",8
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","17/497","438/25730",0.0388127853881279,2.00936210872541,2.99018232507434,0.00541836182214279,0.0264937167128599,0.0171417831589217,"Bmp4/Thy1/Pla2g5/Slamf1/Tnfsf4/Zbtb16/Sirpa/Jam2/Pdcd1/Nr5a2/Gata3/Gcnt1/Runx1/Cd28/Selp/Thbs1/Nfkbiz",17
"GO:0043113","GO:0043113","receptor clustering","6/497","83/25730",0.072289156626506,3.74245472837022,3.51208834126535,0.00543321818400335,0.0264957999320206,0.0171431310291172,"Farp1/Nlgn1/Magi2/Thy1/Lhfpl4/Lrrc7",6
"GO:0140115","GO:0140115","export across plasma membrane","6/497","83/25730",0.072289156626506,3.74245472837022,3.51208834126535,0.00543321818400335,0.0264957999320206,0.0171431310291172,"Wwp2/Kcnq1/Ano6/Slc9a1/Abcb1b/Tmem163",6
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","8/497","138/25730",0.0579710144927536,3.00119557927274,3.30812695890478,0.00546836994630935,0.0264957999320206,0.0171431310291172,"Wwtr1/Axin2/Sfrp1/Wnt5a/Egr1/Draxin/Snai2/Ror2",8
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Rora/Sulf2/Aqp4/Ccbe1",4
"GO:0042044","GO:0042044","fluid transport","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Itpr1/Ext2/Aqp4/Cftr",4
"GO:0046329","GO:0046329","negative regulation of JNK cascade","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Gstp2/Mecom/Sirpa/Pdcd4",4
"GO:0060008","GO:0060008","Sertoli cell differentiation","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Fndc3a/Nr5a2/Sox3/Cftr",4
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Dmd/Osr1/Scn5a/Ank3",4
"GO:1902473","GO:1902473","regulation of protein localization to synapse","4/497","37/25730",0.108108108108108,5.59682418837348,3.92696066839055,0.00548553904198592,0.0264957999320206,0.0171431310291172,"Nlgn1/Magi2/Kalrn/Rapgef4",4
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Bmpr1a/Tbx20/Gata3",3
"GO:0042711","GO:0042711","maternal behavior","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Npas3/Hcn1/Kalrn",3
"GO:0060123","GO:0060123","regulation of growth hormone secretion","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Arhgef7/Kalrn/Adcyap1",3
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Nupr1/Phox2b/Pdx1",3
"GO:0071895","GO:0071895","odontoblast differentiation","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Msx1/Bmp4/Map1b",3
"GO:0097091","GO:0097091","synaptic vesicle clustering","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Nlgn1/Magi2/Pclo",3
"GO:1902033","GO:1902033","regulation of hematopoietic stem cell proliferation","3/497","19/25730",0.157894736842105,8.17430901196654,4.39038493004959,0.00551354263225551,0.0264957999320206,0.0171431310291172,"Wnt5a/Snai2/Mecom",3
"GO:0008654","GO:0008654","phospholipid biosynthetic process","11/497","231/25730",0.0476190476190476,2.46526779725975,3.13954436551605,0.00552849277035547,0.0265180519269277,0.0171575283624806,"Agpat5/Pla2g5/Vac14/Lclat1/Mppe1/Erbb4/Mboat2/Acsl3/Mboat1/Uvrag/Pip5k1b",11
"GO:0001932","GO:0001932","regulation of protein phosphorylation","10/497","199/25730",0.050251256281407,2.60153888153039,3.18299030751955,0.00553002736875805,0.0265180519269277,0.0171575283624806,"Thy1/Erbb4/Ptprj/Adcy8/Pdcd4/Adcyap1/Adarb1/Efna1/Limch1/Card10",10
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","7/497","110/25730",0.0636363636363636,3.29449423815621,3.38453457732461,0.00555163603353709,0.0265647268599411,0.0171877276580096,"Wnt5a/Spry4/Sulf2/Ext2/Fgfbp3/Gata3/Thbs1",7
"GO:0072091","GO:0072091","regulation of stem cell proliferation","7/497","110/25730",0.0636363636363636,3.29449423815621,3.38453457732461,0.00555163603353709,0.0265647268599411,0.0171877276580096,"Bmp4/Wnt5a/Rarb/Snai2/Mecom/Osr2/Pbx1",7
"GO:0010171","GO:0010171","body morphogenesis","5/497","59/25730",0.0847457627118644,4.38734099512328,3.65568472979642,0.00560190505718223,0.0267480504011028,0.0173063404002147,"Msx1/Dlx5/Pax9/Tgfb3/Crispld1",5
"GO:0030850","GO:0030850","prostate gland development","5/497","59/25730",0.0847457627118644,4.38734099512328,3.65568472979642,0.00560190505718223,0.0267480504011028,0.0173063404002147,"Sfrp1/Bmp4/Wnt5a/Id4/Psap",5
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","15/497","368/25730",0.0407608695652174,2.11021564167614,3.01054210793288,0.00565021243675504,0.0269499471663561,0.0174369702626825,"Tacstd2/Capzb/Synpo/Prkce/Rhobtb1/Arf6/Sema5a/Kank1/Fchsd1/Bcas3/Tgfb3/Pam/Bst1/Limch1/Itgb3",15
"GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway","10/497","200/25730",0.05,2.58853118712274,3.16512262265211,0.00572379486791531,0.0272718405101737,0.0176452394896778,"Pgr/Sfrp1/Rarb/Snai2/Ntrk2/Esrrg/Dhrs3/Klf9/Vdr/Cyp26b1",10
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","6/497","84/25730",0.0714285714285714,3.69790169588962,3.47585098407,0.00575807437030515,0.0274059837582396,0.0177320319354302,"Tnfsf4/Zbtb16/Il27/Gata3/Runx1/Nfkbiz",6
"GO:0007611","GO:0007611","learning or memory","15/497","369/25730",0.040650406504065,2.10449690009979,2.99916045669164,0.00578863386184551,0.0275221550455864,0.0178071962862298,"Meis2/Foxb1/Nrxn3/Egr1/Hrh1/Synpo/Itga3/Ntrk2/Kalrn/Foxo6/En1/Adcy8/Ncam1/Lmx1a/Chrna7",15
"GO:0046849","GO:0046849","bone remodeling","7/497","111/25730",0.0630630630630631,3.26481410988453,3.355970762689,0.00582940541812775,0.0276572214641607,0.0178945860354427,"Sfrp1/Epha2/Tnfrsf11a/Lrrk1/Rab7/Car2/Itgb3",7
"GO:0070167","GO:0070167","regulation of biomineral tissue development","7/497","111/25730",0.0630630630630631,3.26481410988453,3.355970762689,0.00582940541812775,0.0276572214641607,0.0178945860354427,"Bmpr1a/Osr1/Bmp4/Ano6/Vdr/Cftr/Osr2",7
"GO:0048813","GO:0048813","dendrite morphogenesis","10/497","201/25730",0.0497512437810945,2.57565292251019,3.14736340125664,0.00592282237405818,0.0280706645143393,0.0181620891265165,"Farp1/Nlgn1/Wnt5a/Myo5b/Kalrn/Phactr1/Efna1/Epha4/Wnt7a/Chrna7",10
"GO:0050953","GO:0050953","sensory perception of light stimulus","9/497","170/25730",0.0529411764705882,2.74079772754172,3.19593215305349,0.00595854627549928,0.028210091044004,0.0182522999249491,"Rorb/Rp1l1/Sox14/Cryaa/Sema5a/Pde6b/Col11a1/Epas1/Gprc5c",9
"GO:0010463","GO:0010463","mesenchymal cell proliferation","5/497","60/25730",0.0833333333333333,4.31421864520456,3.60702415880337,0.00601625936621023,0.0284532181864953,0.0184096063837522,"Bmpr1a/Msx1/Osr1/Bmp4/Wnt5a",5
"GO:0030517","GO:0030517","negative regulation of axon extension","4/497","38/25730",0.105263157894737,5.44953934131102,3.85223787287428,0.00603893161918007,0.0285001899411515,0.0184399977267879,"Sema6d/Wnt5a/Draxin/Sema5a",4
"GO:0150146","GO:0150146","cell junction disassembly","4/497","38/25730",0.105263157894737,5.44953934131102,3.85223787287428,0.00603893161918007,0.0285001899411515,0.0184399977267879,"Snai2/Arf6/Tgfb3/Epha4",4
"GO:0035265","GO:0035265","organ growth","11/497","234/25730",0.047008547008547,2.43366179985898,3.09188847913483,0.00607444849190269,0.0286376001609827,0.0185289039462397,"Evc/Bmpr1a/Rarb/Erbb4/Tbx20/Ncam1/Tenm4/Ptk2/Adra1a/Thbs1/Psap",11
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","6/497","85/25730",0.0705882352941176,3.65439697005563,3.44016432703477,0.00609687797319603,0.0287130863706095,0.0185777445166638,"Wnt5a/Spry4/Sulf2/Fgfbp3/Gata3/Thbs1",6
"GO:1904019","GO:1904019","epithelial cell apoptotic process","7/497","112/25730",0.0625,3.23566398390342,3.32773040758527,0.00611743101745306,0.0287795860905205,0.0186207707100514,"Ryr2/Pgr/Nupr1/Arf6/Pdx1/Six3/Nfkbiz",7
"GO:0050714","GO:0050714","positive regulation of protein secretion","10/497","202/25730",0.0495049504950495,2.56290216546806,3.12971135846141,0.00612720460614692,0.0287952871931737,0.0186309295299691,"Chrm3/Itpr1/Prkce/Arf6/Stxbp5l/Adcy8/Tgfb3/Pdx1/Rapgef4/Vsnl1",10
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","15/497","372/25730",0.0403225806451613,2.08752515090543,2.96523067870842,0.0062203971398482,0.0292025779681856,0.0188944520180953,"Chrm3/Itpr1/Cnst/Prkce/Edem1/Arf6/Wipf1/Stxbp5l/Adcy8/Ank3/Acsl3/Tgfb3/Pdx1/Rapgef4/Vsnl1",15
"GO:0002407","GO:0002407","dendritic cell chemotaxis","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Gpr183/Slamf1/Ano6",3
"GO:0021694","GO:0021694","cerebellar Purkinje cell layer formation","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Rora/Lhx5/Psap",3
"GO:0032616","GO:0032616","interleukin-13 production","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Tnfsf4/Gata3/Tslp",3
"GO:0032656","GO:0032656","regulation of interleukin-13 production","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Tnfsf4/Gata3/Tslp",3
"GO:0060231","GO:0060231","mesenchymal to epithelial transition","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Gdnf/Sall1/Gata3",3
"GO:0072087","GO:0072087","renal vesicle development","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Osr1/Gdnf/Sall1",3
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","3/497","20/25730",0.15,7.76559356136821,4.24790766199467,0.00639455354699713,0.0298012839263179,0.0192818226471953,"Clu/Ntrk2/Rtn2",3
"GO:0070555","GO:0070555","response to interleukin-1","7/497","113/25730",0.0619469026548673,3.2070297893556,3.29980659884758,0.00641593899942283,0.0298499612039552,0.0193133174860309,"Sfrp1/Rora/Egr1/Irak4/Tnfrsf11a/Sirpa/Hnmt",7
"GO:0014009","GO:0014009","glial cell proliferation","6/497","86/25730",0.0697674418604651,3.61190398203173,3.40501283282144,0.00644996463497464,0.0298499612039552,0.0193133174860309,"Pmp22/Clu/Nfia/Ntm/Adcyap1/Ptk2",6
"GO:0016601","GO:0016601","Rac protein signal transduction","5/497","61/25730",0.0819672131147541,4.24349374938153,3.55941570112308,0.00645170149401536,0.0298499612039552,0.0193133174860309,"Farp1/Wnt5a/Arf6/Auts2/Eps8l1",5
"GO:0031113","GO:0031113","regulation of microtubule polymerization","5/497","61/25730",0.0819672131147541,4.24349374938153,3.55941570112308,0.00645170149401536,0.0298499612039552,0.0193133174860309,"Capzb/Arhgef7/Tbcd/Gda/Map1b",5
"GO:0035272","GO:0035272","exocrine system development","5/497","61/25730",0.0819672131147541,4.24349374938153,3.55941570112308,0.00645170149401536,0.0298499612039552,0.0193133174860309,"Snai2/Igsf3/Nr5a2/Tgfb3/Pdx1",5
"GO:0045332","GO:0045332","phospholipid translocation","5/497","61/25730",0.0819672131147541,4.24349374938153,3.55941570112308,0.00645170149401536,0.0298499612039552,0.0193133174860309,"Plscr2/Vmp1/Ano6/Abcb1b/Atp10a",5
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","5/497","61/25730",0.0819672131147541,4.24349374938153,3.55941570112308,0.00645170149401536,0.0298499612039552,0.0193133174860309,"Ntf3/Magi2/Ntrk2/Arf6/Ntrk3",5
"GO:1903531","GO:1903531","negative regulation of secretion by cell","10/497","204/25730",0.0490196078431373,2.53777567364974,3.09472377738554,0.0065524145742758,0.030284610336064,0.0195945411910162,"Kcnq1/Gnao1/Ptger3/Kalrn/Stxbp5l/Neo1/Rab11fip1/Rab7/Vsnl1/Bcr",10
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","4/497","39/25730",0.102564102564103,5.30980756332869,3.78011386513417,0.00662822867996964,0.0305403657200661,0.0197600182881636,"Pgr/Rarb/Nr5a2/Fzd5",4
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","4/497","39/25730",0.102564102564103,5.30980756332869,3.78011386513417,0.00662822867996964,0.0305403657200661,0.0197600182881636,"Bmpr1a/Msx1/Snai2/Tbx20",4
"GO:0048710","GO:0048710","regulation of astrocyte differentiation","4/497","39/25730",0.102564102564103,5.30980756332869,3.78011386513417,0.00662822867996964,0.0305403657200661,0.0197600182881636,"Id2/Id4/Ntrk3/Epha4",4
"GO:0008344","GO:0008344","adult locomotory behavior","7/497","114/25730",0.0614035087719298,3.1788979490981,3.27219263257962,0.00672515573127104,0.0309550892404389,0.0200283498602939,"Hoxb8/Pmp22/Id2/Pum1/Kalrn/En1/Epha4",7
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","8/497","143/25730",0.0559440559440559,2.89625867090656,3.19125213117258,0.00674246205527439,0.0310028522459379,0.0200592531530314,"Agpat5/Vac14/Plcl1/Lclat1/Mppe1/Plcl2/Uvrag/Pip5k1b",8
"GO:0070588","GO:0070588","calcium ion transmembrane transport","14/497","340/25730",0.0411764705882353,2.13173156586578,2.94819863876396,0.00675959312057048,0.0310497121369942,0.0200895721188467,"Dmd/Ryr2/Itpr1/Bmp4/Thy1/F2rl3/Plcl1/Calml3/Hrh1/Prkce/Ptger3/Plcl2/Ano6/Itgb3",14
"GO:0022406","GO:0022406","membrane docking","6/497","87/25730",0.0689655172413793,3.57038784430722,3.37038158194889,0.00681766898432773,0.031220318358119,0.0201999565877296,"Vmp1/Stx7/Gnao1/Ncam1/Rab7/Exoc6b",6
"GO:0060411","GO:0060411","cardiac septum morphogenesis","6/497","87/25730",0.0689655172413793,3.57038784430722,3.37038158194889,0.00681766898432773,0.031220318358119,0.0201999565877296,"Bmpr1a/Bmp4/Rarb/Id2/Tbx20/Dhrs3",6
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","6/497","87/25730",0.0689655172413793,3.57038784430722,3.37038158194889,0.00681766898432773,0.031220318358119,0.0201999565877296,"Eif4enif1/Axin2/Gdnf/Pabpc1/Adarb2/Mapkapk2",6
"GO:0022602","GO:0022602","ovulation cycle process","5/497","62/25730",0.0806451612903226,4.17505030181086,3.51281795240516,0.006908769110942,0.0316051462191764,0.0204489452750947,"Pgr/Nr5a2/Adamts1/Runx1/Chrna7",5
"GO:0042325","GO:0042325","regulation of phosphorylation","11/497","239/25730",0.0460251046025105,2.38274837308369,3.01407374643448,0.00707764799063797,0.0323446344332117,0.020927403875334,"Thy1/Erbb4/Ptprj/Adcy8/Pdcd4/Adcyap1/Adarb1/Efna1/Limch1/Card10/Thbs1",11
"GO:0071805","GO:0071805","potassium ion transmembrane transport","10/497","207/25730",0.0483091787439614,2.50099631606061,3.04301534820888,0.00723278515377884,0.032983851569983,0.021340985769817,"Kcnn2/Wwp2/Kcna1/Kcnq1/Hcn1/Ptger3/Ano6/Ank3/Slc9a1/Kcnj3",10
"GO:0010573","GO:0010573","vascular endothelial growth factor production","4/497","40/25730",0.1,5.17706237424547,3.71042884884074,0.00725438309004543,0.032983851569983,0.021340985769817,"Rora/Sulf2/Aqp4/Ccbe1",4
"GO:0030513","GO:0030513","positive regulation of BMP signaling pathway","4/497","40/25730",0.1,5.17706237424547,3.71042884884074,0.00725438309004543,0.032983851569983,0.021340985769817,"Msx1/Bmp4/Tbx20/Neo1",4
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","4/497","40/25730",0.1,5.17706237424547,3.71042884884074,0.00725438309004543,0.032983851569983,0.021340985769817,"Msx1/Bmp4/Gdnf/Gata3",4
"GO:0140058","GO:0140058","neuron projection arborization","4/497","40/25730",0.1,5.17706237424547,3.71042884884074,0.00725438309004543,0.032983851569983,0.021340985769817,"Nlgn1/Wnt5a/Phactr1/Chrna7",4
"GO:0050890","GO:0050890","cognition","16/497","415/25730",0.0385542168674699,1.99597585513078,2.87070850973924,0.00728642225169673,0.0330368319765907,0.0213752647896912,"Meis2/Foxb1/Nrxn3/Egr1/Hrh1/Synpo/Itga3/Ntrk2/Kalrn/Foxo6/En1/Slc6a3/Adcy8/Ncam1/Lmx1a/Chrna7",16
"GO:0045216","GO:0045216","cell-cell junction organization","11/497","240/25730",0.0458333333333333,2.37282025486251,2.99874533484028,0.00729297449593916,0.0330368319765907,0.0213752647896912,"Pmp22/Epha2/Cldn5/Pkp2/Snai2/Tjp2/Tbcd/Tgfb3/Vdr/Epha4/Fzd5",11
"GO:0030282","GO:0030282","bone mineralization","8/497","145/25730",0.0551724137931034,2.85631027544578,3.14591557206059,0.00731051836194087,0.0330368319765907,0.0213752647896912,"Bmpr1a/Axin2/Osr1/Bmp4/Lox/Ano6/Vdr/Osr2",8
"GO:0010882","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Dmd/Ryr2/Slc9a1",3
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Slc27a6/Acsl3/Thbs1",3
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Bcl3/Tnfsf4/Gata3",3
"GO:0060746","GO:0060746","parental behavior","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Npas3/Hcn1/Kalrn",3
"GO:0060856","GO:0060856","establishment of blood-brain barrier","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Dmd/Abcb1b/Wnt7a",3
"GO:0099151","GO:0099151","regulation of postsynaptic density assembly","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Nlgn1/Grid2/Cbln1",3
"GO:1901380","GO:1901380","negative regulation of potassium ion transmembrane transport","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Wwp2/Ptger3/Ank3",3
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Clu/Ntrk2/Rtn2",3
"GO:1905809","GO:1905809","negative regulation of synapse organization","3/497","21/25730",0.142857142857143,7.39580339177925,4.11497654598116,0.00735464565236575,0.0330368319765907,0.0213752647896912,"Wnt5a/Ptk2/Cbln1",3
"GO:1990845","GO:1990845","adaptive thermogenesis","9/497","176/25730",0.0511363636363636,2.64736144137553,3.07766247412232,0.00742094075601037,0.0333011925199502,0.0215463095381181,"Aldh1a1/Plcl1/Lama4/Plcl2/Esrrg/Nova1/Adcyap1/Phox2b/Epas1",9
"GO:0042692","GO:0042692","muscle cell differentiation","18/497","491/25730",0.0366598778004073,1.89790474004926,2.81929254182153,0.00758445986402086,0.0339689959183531,0.0219783871198435,"Dmd/Ntf3/Bmpr1a/Msx1/Pmp22/Npnt/Bmp4/Rora/Rarb/Lox/Id2/Capzb/Neo1/Pdcd4/Slc9a1/Adra1a/Mmp14/Cyp26b1",18
"GO:0003281","GO:0003281","ventricular septum development","6/497","89/25730",0.0674157303370786,3.49015440960369,3.30262303495428,0.0075982627504852,0.0339689959183531,0.0219783871198435,"Bmpr1a/Bmp4/Wnt5a/Id2/Sall1/Gata3",6
"GO:0045995","GO:0045995","regulation of embryonic development","6/497","89/25730",0.0674157303370786,3.49015440960369,3.30262303495428,0.0075982627504852,0.0339689959183531,0.0219783871198435,"Msx1/Osr1/Lama4/Tenm4/Rbm19/Osr2",6
"GO:0022037","GO:0022037","metencephalon development","8/497","146/25730",0.0547945205479452,2.83674650643588,3.12353683025161,0.0076077187997742,0.0339689959183531,0.0219783871198435,"Rora/Grid2/En1/Lmx1a/Cbln1/Lhx5/Wnt7a/Psap",8
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","8/497","146/25730",0.0547945205479452,2.83674650643588,3.12353683025161,0.0076077187997742,0.0339689959183531,0.0219783871198435,"Nlgn1/Grid2/Ntrk2/Erbb4/Cbln1/Pclo/Wnt7a/Chrna7",8
"GO:0009299","GO:0009299","mRNA transcription","5/497","64/25730",0.078125,4.04457997987928,3.42250020886422,0.00788989869736146,0.0351284777449835,0.0227285871111932,"Hltf/Taf3/Vdr/Epas1/Nfkbiz",5
"GO:1990089","GO:1990089","response to nerve growth factor","5/497","64/25730",0.078125,4.04457997987928,3.42250020886422,0.00788989869736146,0.0351284777449835,0.0227285871111932,"Ntf3/Magi2/Ntrk2/Arf6/Ntrk3",5
"GO:0010876","GO:0010876","lipid localization","18/497","493/25730",0.0365111561866126,1.89020532933912,2.80091538897005,0.0078909521979679,0.0351284777449835,0.0227285871111932,"Plscr2/Pla2g5/Kcnq1/Vmp1/Stard4/Fabp12/Slc27a6/Tnfrsf11a/Lpl/Ano6/Acsl3/Abcb1b/Cftr/Runx1/Atp10a/Thbs1/Psap/Itgb3",18
"GO:0010092","GO:0010092","specification of animal organ identity","4/497","41/25730",0.0975609756097561,5.05079256023949,3.6430366187533,0.0079183163765563,0.0351453843935644,0.0227395259351815,"Axin2/Bmp4/Wnt5a/Gdnf",4
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","4/497","41/25730",0.0975609756097561,5.05079256023949,3.6430366187533,0.0079183163765563,0.0351453843935644,0.0227395259351815,"Gdnf/Gstp2/Aqp4/Chrna7",4
"GO:0070306","GO:0070306","lens fiber cell differentiation","4/497","41/25730",0.0975609756097561,5.05079256023949,3.6430366187533,0.0079183163765563,0.0351453843935644,0.0227395259351815,"Epha2/Cryaa/Ntrk3/Six3",4
"GO:0042060","GO:0042060","wound healing","16/497","419/25730",0.0381861575178998,1.9769211930293,2.82954818955134,0.00794867982927537,0.0352451868743092,0.0228040994528269,"F13a1/Wnt5a/F2rl3/Prkce/Snai2/Ptprj/Prf1/Kank1/Ano6/Ptk2/Vwf/Wnt7a/Selp/Thbs1/Itgb3/Rreb1",16
"GO:0032722","GO:0032722","positive regulation of chemokine production","6/497","90/25730",0.0666666666666667,3.45137491616365,3.26946871584768,0.00801181420399434,0.0354548533616921,0.0229397564277,"Wnt5a/Egr1/Lpl/Tnfsf4/Adcyap1/Tslp",6
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","6/497","90/25730",0.0666666666666667,3.45137491616365,3.26946871584768,0.00801181420399434,0.0354548533616921,0.0229397564277,"Tnfsf4/Il27/Gata3/Runx1/Cd28/Nfkbiz",6
